ABORT_TXN_WW,CEID,AUTO_ABORT
201911,SSTcg,5
201911,SSTeg,13
201911,SSTrg,19
201911,SSTsg,35
201911,SSTwa,49
201911,SSTwh,1
201911,STOsc,26
201911,STOsd,15
201911,STOsi,50
201911,STOsj,1
201911,STVdi,49
201911,TADrf,48
201911,TADro,5
201911,TAOco,7
201911,TAOcs,23
201911,TAOcv,5
201911,TAOcx,22
201911,TAQsl,1
201911,TBCbc,87
201911,TBEbc,140
201911,TBTct,1
201911,TBTcv,4
201911,TFKcu,58
201911,TFKnc,122
201911,TFRnc,18
201911,TGRcb,60
201911,TGRch,12
201911,TGRcj,8
201911,TGRcu,75
201911,TGRcx,26
201911,TGRcy,1
201911,TGRnb,4
201911,TGRnx,15
201911,TGRwb,4
201911,TGRwe,26
201911,TGRwp,18
201911,TIFyy,1
201911,TIMim,13
201911,TMCcf,1
201911,TMCcv,27
201911,TOHdx,7
201911,TSPcv,2
201911,TVOcb,1
201911,TVOcu,26
201911,TVOhm,1
201911,TVOon,12
201911,UDCce,21
201911,UDCcu,180
201911,UDCdx,20
201911,UDLdm,649
201911,UDLdx,13
201911,UDNtm,2
201911,UFRds,54
201911,USTnc,1
201911,UVSnc,1
201911,VFAdi,72
201911,VFCca,165
201911,VFGtw,1
201911,VFMcm,8
201911,VFNdi,16
201911,VFOcm,43
201911,VFOdi,140
201911,VFOee,14
201911,VFPdi,5
201911,VFRcw,9
201911,VIMhc,27
201911,WCFcu,2
201911,WDPcn,8
201911,WDPid,5
201911,WDPpn,15
201911,WGTcx,16
201911,WPCst,18
201911,WRCcr,39
201911,WROrg,28
201911,WRScg,8
201911,WRScu,4
201911,WRSos,6
201911,WRSrg,35
201911,WRTrg,4
201911,WRXrg,12
201911,XCLcl,62
201911,XCLcu,48
201911,XCTnc,19
201911,XDKnm,32
201911,XDKob,4
201911,XDKtb,18
201911,XIMii,9
201911,XMEdm,11
201911,XMTcu,8
201911,XTAdi,51
201911,Z-EXCLUDE,1
201911,ZDBcu,6
201911,ZDFnc,3
201912,ALEcu,10
201912,ALFdi,2
201912,AMEcv,2
201912,ANTde,20
201912,ANTrv,3
201912,AVDcu,2
201912,AVDdi,12
201912,AVDiw,4
201912,AVXdb,66
201912,BCLca,4
201912,BCLcu,31
201912,BCLnc,15
201912,BETcu,3
201912,BETnc,14
201912,BNDcv,14
201912,BPDdm,38
201912,BPDdx,22
201912,BPKdu,28
201912,BPQdx,15
201912,CARch,16
201912,CARco,7
201912,CARct,1
201912,CARcu,6
201912,CATcs,44
201912,CATcv,1
201912,CATws,3
201912,CBFaa,7
201912,CDKcu,24
201912,CDKli,62
201912,CDMcn,7
201912,CDOck,34
201912,CDOco,18
201912,CDOcu,15
201912,CDOnc,5
201912,CDTco,5
201912,CDTlb,11
201912,CDTlo,5
201912,CDTnc,29
201912,CDTsc,7
201912,CDTsp,39
201912,CFScf,7
201912,CFScw,7
201912,CSBca,33
201912,CSBcd,78
201912,CSBcp,15
201912,CSBcz,24
201912,CTIcu,25
201912,CTIcw,40
201912,CVDcc,46
201912,CVDco,49
201912,CVDcs,33
201912,CVDgc,26
201912,CVDnl,6
201912,CVDnn,16
201912,CVDph,25
201912,CVDxi,47
201912,DEAnc,16
201912,DEAnf,6
201912,DEAnr,7
201912,DEAns,57
201912,DFWci,101
201912,DFWni,82
201912,DMTcu,46
201912,DMTnc,1
201912,DORcu,69
201912,DORdm,213
201912,DRTcb,11
201912,DRTcu,14
201912,DRTnb,13
201912,DRTnc,37
201912,DVDco,13
201912,DVDcr,20
201912,DVDnl,14
201912,DVDnn,11
201912,DVDxi,2
201912,DWXaa,2
201912,EDTdt,2
201912,EDTfg,1
201912,EDTns,24
201912,EPNcr,34
201912,EPNct,108
201912,EPNhx,40
201912,EPNti,12
201912,ESTsz,1
201912,ESTwa,36
201912,ESTwc,21
201912,EVAbe,7
201912,FDAca,30
201912,FDAda,31
201912,FDBcu,8
201912,FDBdm,6
201912,FDBdt,16
201912,FDBdx,10
201912,FDHcu,8
201912,FDHdm,21
201912,FDKcu,11
201912,FLOnc,2
201912,FLOng,27
201912,FLOnu,7
201912,FOXcu,124
201912,FOXdi,158
201912,GNTbb,5
201912,GRXde,5
201912,GSTbs,8
201912,GSTwa,37
201912,GTAbe,22
201912,GTAcv,54
201912,GTOcb,10
201912,GTOcu,16
201912,GTOtl,3
201912,GTOtm,20
201912,GTOtr,3
201912,GTOvg,3
201912,GTOvn,6
201912,GTOvs,2
201912,GTOvt,1
201912,GTRcm,3
201912,GTThm,1
201912,GTTtg,3
201912,GTTts,2
201912,GTTvg,7
201912,GTTvj,1
201912,GTTvm,9
201912,GTTvs,12
201912,GTXde,35
201912,HDRdi,1
201912,HINcl,15
201912,HINcu,11
201912,HINde,29
201912,HINdl,17
201912,HMEcb,1
201912,HMEcm,21
201912,HMEct,68
201912,HMEcu,5
201912,HMEcx,19
201912,HRBcs,8
201912,HRBcu,1
201912,HTAdi,9
201912,HTPsa,23
201912,ICEcp,3
201912,ICEct,5
201912,ICEfn,29
201912,ICEmp,4
201912,ICEmt,34
201912,ICEne,50
201912,ICEpy,9
201912,JGRwe,54
201912,JGRwx,40
201912,KCDnc,4
201912,KSTwa,9
201912,LATne,76
201912,LKLcu,48
201912,LSAcp,92
201912,LSAcs,113
201912,LSAcu,93
201912,LSAin,64
201912,LSAnc,63
201912,LSAnp,53
201912,LSAws,27
201912,LSBcp,108
201912,LSBnc,61
201912,LSBnp,225
201912,MBDcv,4
201912,MIKab,12
201912,MIKcb,9
201912,MIRlb,10
201912,MTKcu,5
201912,NCDnc,11
201912,NDEcv,2
201912,NMTnc,252
201912,NSTcp,11
201912,NSTpn,34
201912,NSTwa,79
201912,NSTwn,43
201912,NSTwp,61
201912,ODEcv,6
201912,OMAcu,1
201912,OMAsc,6
201912,OMBcs,31
201912,OMBct,2
201912,OMBcu,33
201912,OMBli,55
201912,OMBns,11
201912,OMDli,12
201912,OMDns,19
201912,OMEcu,3
201912,OMEli,7
201912,OMEns,3
201912,OMGnt,6
201912,OMGnw,5
201912,ONTxx,36
201912,ORLct,22
201912,ORLcw,14
201912,ORLcx,7
201912,ORLdt,104
201912,ORLdx,19
201912,OVZcu,5
201912,OVZdm,4
201912,OXScb,44
201912,OXSch,30
201912,OXScl,47
201912,OXScn,40
201912,OXScv,2
201912,OXTcr,12
201912,OXTcz,6
201912,OXTon,41
201912,OXTrk,7
201912,PALcu,6
201912,PALnc,16
201912,PATbe,17
201912,PATne,18
201912,PATrt,59
201912,PATxt,12
201912,PBDct,12
201912,PCDcp,18
201912,PHXen,1
201912,PIAim,26
201912,PLBab,6
201912,PLBcv,17
201912,PLBhv,6
201912,PLBng,1
201912,PLByz,9
201912,PLEcg,5
201912,PLEng,17
201912,PLHcn,13
201912,PLHcx,16
201912,PLHnc,14
201912,PLIec,8
201912,PLIgl,31
201912,PLIhm,38
201912,PLIht,8
201912,PLImd,12
201912,PLIop,60
201912,PLIpg,60
201912,PLIps,58
201912,PLIsw,8
201912,PLItl,11
201912,PLIvg,6
201912,PLIyz,12
201912,PLMbd,10
201912,PLMbm,8
201912,PLMce,5
201912,PLMct,3
201912,PLMcv,20
201912,PLMcz,19
201912,PLMgl,7
201912,PLMhp,1
201912,PLMmh,12
201912,PLMnv,8
201912,PLMnx,72
201912,PLMny,42
201912,PLMps,3
201912,PLMtl,3
201912,PLMwd,8
201912,PMMba,31
201912,PMMca,3
201912,PMMha,4
201912,PMMsa,41
201912,PREet,1
201912,PRTcb,15
201912,PRTcu,39
201912,PRTnb,13
201912,PRTnc,38
201912,PRTnd,15
201912,QEKdm,3
201912,QNTcu,3
201912,QSAct,1
201912,QSAdt,16
201912,RCLcr,31
201912,RCLcu,16
201912,RCLde,97
201912,RCLrg,9
201912,RDLcd,13
201912,RDLct,5
201912,RDLcy,22
201912,REKmk,11
201912,REXbe,6
201912,REXbl,5
201912,REXcd,26
201912,REXcl,44
201912,REXcu,42
201912,REXde,89
201912,REXdl,47
201912,REXml,5
201912,REXtl,24
201912,REXxl,17
201912,REXxx,44
201912,RIAli,10
201912,RIObg,3
201912,RIOcx,2
201912,RIOht,7
201912,RIOnc,16
201912,RIOnt,47
201912,RIOtn,8
201912,RMTaa,31
201912,ROXoo,36
201912,RVIox,2
201912,RVIrt,6
201912,RVIst,24
201912,RVNsp,14
201912,SARli,47
201912,SASli,271
201912,SATaa,14
201912,SATdi,3
201912,SATnn,34
201912,SATpp,15
201912,SATtt,19
201912,SAUli,40
201912,SAVli,9
201912,SAXcu,61
201912,SAXli,15
201912,SAYli,15
201912,SBHcu,12
201912,SCCli,14
201912,SCDli,3
201912,SEAcv,11
201912,SENdi,56
201912,SKIdi,31
201912,SMAdi,3
201912,SMTcu,2
201912,SNEcu,1
201912,SNElg,6
201912,SNEli,23
201912,SNQli,45
201912,SNUli,114
201912,SNVli,40
201912,SNYli,11
201912,SNYlr,11
201912,SPAdi,52
201912,SPBdi,34
201912,SPKnc,11
201912,SPNdf,102
201912,SPQdi,63
201912,SPQrs,3
201912,SPUcn,7
201912,SPUtf,22
201912,SPUtn,8
201912,SPUtr,5
201912,SPUtw,10
201912,SRCdm,195
201912,SRCnc,13
201912,SRHcu,2
201912,SRHdm,2
201912,SRKcu,42
201912,SRKcx,60
201912,SRKdm,55
201912,SRKnc,17
201912,SRNtm,3
201912,SSTcg,3
201912,SSTcu,1
201912,SSTeg,15
201912,SSTrg,23
201912,SSTsg,44
201912,SSTwa,48
201912,STGcu,10
201912,STOsc,18
201912,STOsd,6
201912,STOsi,54
201912,STOsj,6
201912,STVdi,119
201912,TADrf,41
201912,TADro,13
201912,TAOco,9
201912,TAOcs,19
201912,TAOcv,2
201912,TAOcx,35
201912,TAOnc,2
201912,TAQhy,2
201912,TBCbc,116
201912,TBEbc,181
201912,TBTct,11
201912,TBTcv,4
201912,TFKcu,44
201912,TFKnc,121
201912,TFRnc,22
201912,TGRcb,71
201912,TGRch,44
201912,TGRcj,18
201912,TGRcu,72
201912,TGRcx,12
201912,TGRnb,12
201912,TGRnx,12
201912,TGRwe,46
201912,TGRwp,36
201912,TGRwx,2
201912,TIFyy,4
201912,TIMim,13
201912,TMCcv,5
201912,TOHdx,8
201912,TSPcv,9
201912,TVOcb,1
201912,TVOcu,19
201912,TVOon,25
201912,UDCce,24
201912,UDCcu,137
201912,UDCdx,16
201912,UDLdm,672
201912,UDLdx,20
201912,UDNtm,3
201912,UFRds,25
201912,USTnc,3
201912,VDTcf,7
201912,VFAdi,85
201912,VFBbt,2
201912,VFCca,163
201912,VFGtw,6
201912,VFMcm,76
201912,VFNdi,37
201912,VFOcm,16
201912,VFOdi,91
201912,VFOee,1
201912,VFPdi,6
201912,VFRcw,15
201912,VIBcu,8
201912,VIBdm,2
201912,VIMhc,44
201912,WCFcu,35
201912,WDPcn,1
201912,WDPid,8
201912,WDPpn,23
201912,WGTcx,14
201912,WPCst,26
201912,WRCcr,37
201912,WROrg,12
201912,WRScg,1
201912,WRScu,17
201912,WRSos,12
201912,WRSrg,15
201912,WRTrg,13
201912,WRXrg,6
201912,XCLcl,28
201912,XCLcr,10
201912,XCLcu,55
201912,XCTas,2
201912,XCTnc,13
201912,XDKnm,20
201912,XDKob,2
201912,XDKtb,12
201912,XIMii,8
201912,XMEdm,18
201912,XMTcu,2
201912,XTAdi,23
201912,ZBUli,1
201912,ZDBcu,2
201912,ZDFnc,8
201913,ALEcu,16
201913,AMEcv,4
201913,ANTct,4
201913,ANTde,22
201913,ANTrv,21
201913,AVDdi,13
201913,AVDiw,9
201913,AVXdb,66
201913,AYTli,3
201913,BCLcu,14
201913,BCLnc,21
201913,BECcu,5
201913,BETcu,6
201913,BETms,3
201913,BETnc,2
201913,BNDcv,14
201913,BPDdm,45
201913,BPDdx,17
201913,BPKdu,4
201913,BPQdx,25
201913,CARch,8
201913,CATcs,41
201913,CATws,2
201913,CBFaa,40
201913,CDKcu,18
201913,CDKli,40
201913,CDMcn,4
201913,CDOck,59
201913,CDOco,24
201913,CDOcu,16
201913,CDOnc,11
201913,CDTco,37
201913,CDTlb,13
201913,CDTlo,12
201913,CDTnc,44
201913,CDTsc,6
201913,CDTsp,35
201913,CFScf,3
201913,CSBca,50
201913,CSBcd,81
201913,CSBcp,19
201913,CSBcz,8
201913,CTIcu,39
201913,CTIcw,37
201913,CVDcc,55
201913,CVDco,61
201913,CVDcs,34
201913,CVDgc,28
201913,CVDnl,9
201913,CVDnn,4
201913,CVDph,5
201913,CVDxi,33
201913,DEAnc,22
201913,DEAnf,2
201913,DEAnr,2
201913,DEAns,63
201913,DFWci,149
201913,DFWni,11
201913,DMTcu,55
201913,DMTnc,1
201913,DORcu,34
201913,DORdm,163
201913,DRTcb,6
201913,DRTcu,21
201913,DRTnb,5
201913,DRTnc,27
201913,DVDco,32
201913,DVDcr,30
201913,DVDnl,10
201913,DVDnn,8
201913,DVDxi,7
201913,EDTdc,5
201913,EDTns,8
201913,EPNcr,37
201913,EPNct,139
201913,EPNhx,42
201913,EPNti,28
201913,ESTsz,4
201913,ESTwa,17
201913,ESTwc,8
201913,EVAbe,5
201913,EVAnc,1
201913,FDAca,26
201913,FDAda,57
201913,FDBdm,3
201913,FDBdt,8
201913,FDBdx,13
201913,FDHcu,9
201913,FDHdm,29
201913,FDKcu,31
201913,FLOnc,7
201913,FLOng,18
201913,FLOnu,4
201913,FOXcu,97
201913,FOXdi,111
201913,GNTbb,1
201913,GRXde,2
201913,GSTbs,3
201913,GSTwa,27
201913,GTAbe,15
201913,GTAcv,39
201913,GTOcb,17
201913,GTOcu,17
201913,GTOtl,3
201913,GTOtm,6
201913,GTOtr,5
201913,GTOvg,1
201913,GTOvn,5
201913,GTOvs,4
201913,GTOvt,1
201913,GTRcm,1
201913,GTThm,2
201913,GTTtg,4
201913,GTTts,1
201913,GTTvg,4
201913,GTTvj,3
201913,GTTvm,3
201913,GTTvs,22
201913,GTXde,39
201913,HDRcu,3
201913,HDRdi,5
201913,HFRds,1
201913,HINcl,10
201913,HINcu,2
201913,HINde,22
201913,HINdl,32
201913,HMEcb,9
201913,HMEcm,10
201913,HMEct,68
201913,HMEcu,16
201913,HMEcx,15
201913,HRBcs,2
201913,HRBcu,1
201913,HTAdi,13
201913,HTPsa,28
201913,HWPst,9
201913,ICEct,4
201913,ICEfn,23
201913,ICEmp,5
201913,ICEmt,32
201913,ICEne,57
201913,ICEpy,5
201913,JGRwe,59
201913,JGRwx,16
201913,KSTwa,11
201913,LATne,60
201913,LKLcu,37
201913,LSAcp,87
201913,LSAcs,104
201913,LSAcu,94
201913,LSAin,51
201913,LSAnc,88
201913,LSAnp,72
201913,LSAws,18
201913,LSBcp,67
201913,LSBnc,59
201913,LSBnp,211
201913,LVFdi,1
201913,MBDcv,1
201913,MIKab,12
201913,MIKan,6
201913,MIKcb,3
201913,MIRlb,8
201913,MTKcu,13
201913,NCDnc,9
201913,NDEcv,3
201913,NMTnc,242
201913,NSTcp,19
201913,NSTpn,23
201913,NSTwa,44
201913,NSTwn,59
201913,NSTwp,34
201913,ODEcv,1
201913,OMAcu,1
201913,OMAsc,8
201913,OMBcs,30
201913,OMBct,3
201913,OMBcu,36
201913,OMBli,68
201913,OMBns,26
201913,OMDli,28
201913,OMDns,27
201913,OMEcs,4
201913,OMEcu,18
201913,OMEli,17
201913,OMEns,2
201913,OMGnt,7
201913,OMGnw,13
201913,ONTxx,34
201913,ORLct,14
201913,ORLcw,10
201913,ORLcx,2
201913,ORLdt,80
201913,ORLdx,17
201913,OVZcu,3
201913,OVZdm,3
201913,OXScb,19
201913,OXSch,48
201913,OXScl,31
201913,OXScn,44
201913,OXScv,47
201913,OXTcr,12
201913,OXTon,16
201913,OXTrk,4
201913,PALcu,15
201913,PALnc,9
201913,PATbe,16
201913,PATne,9
201913,PATrt,9
201913,PATxt,19
201913,PBDct,20
201913,PCDcp,30
201913,PIAim,26
201913,PLBab,4
201913,PLBcv,11
201913,PLBhv,1
201913,PLBng,7
201913,PLByz,4
201913,PLEcg,18
201913,PLEng,24
201913,PLHcn,15
201913,PLHcx,14
201913,PLHnc,23
201913,PLIec,6
201913,PLIgl,6
201913,PLIhm,46
201913,PLIht,8
201913,PLImd,39
201913,PLIop,81
201913,PLIpg,53
201913,PLIps,50
201913,PLIsw,19
201913,PLItl,7
201913,PLIvg,12
201913,PLIyz,4
201913,PLMbd,4
201913,PLMbm,4
201913,PLMct,6
201913,PLMcv,56
201913,PLMcz,15
201913,PLMgl,6
201913,PLMhp,4
201913,PLMmh,5
201913,PLMnv,4
201913,PLMnx,42
201913,PLMny,69
201913,PLMps,3
201913,PLMwd,9
201913,PMMba,27
201913,PMMca,1
201913,PMMha,10
201913,PMMsa,12
201913,PREet,7
201913,PREnc,20
201913,PRTcb,8
201913,PRTcu,19
201913,PRTnb,16
201913,PRTnc,32
201913,PRTnd,10
201913,QNTcu,14
201913,QSAct,2
201913,QSAdt,7
201913,RCLcr,16
201913,RCLcu,21
201913,RCLde,64
201913,RCLrg,8
201913,RDLcd,4
201913,RDLcx,3
201913,RDLcy,14
201913,REKmk,1
201913,REXbe,16
201913,REXbl,14
201913,REXcd,33
201913,REXcl,46
201913,REXcu,33
201913,REXde,62
201913,REXdl,29
201913,REXml,3
201913,REXtl,23
201913,REXxl,24
201913,REXxx,59
201913,RIAli,2
201913,RIObg,9
201913,RIOcx,4
201913,RIOht,5
201913,RIOnc,23
201913,RIOnt,58
201913,RIOtn,48
201913,RMTaa,25
201913,ROXoo,16
201913,RVIox,5
201913,RVIrt,14
201913,RVIst,20
201913,RVNsp,26
201913,SARli,30
201913,SASli,208
201913,SATaa,24
201913,SATdi,2
201913,SATnn,35
201913,SATpp,22
201913,SATtt,14
201913,SAUli,34
201913,SAVli,1
201913,SAXcu,43
201913,SAXli,13
201913,SAYli,23
201913,SAZli,1
201913,SBHcu,14
201913,SCCli,15
201913,SCDli,2
201913,SEAcv,13
201913,SENdi,122
201913,SKIdi,7
201913,SLMcu,1
201913,SNElg,5
201913,SNEli,31
201913,SNQli,9
201913,SNUli,52
201913,SNVli,29
201913,SNYli,27
201913,SNYlr,29
201913,SPAdi,54
201913,SPBdi,2
201913,SPKnc,1
201913,SPNdf,43
201913,SPQdi,102
201913,SPQrs,16
201913,SPUcn,3
201913,SPUtf,19
201913,SPUtn,31
201913,SPUtr,13
201913,SPUtw,11
201913,SRCdm,126
201913,SRCnc,15
201913,SRHcu,2
201913,SRHdm,3
201913,SRKcu,52
201913,SRKcx,93
201913,SRKdm,74
201913,SRKnc,15
201913,SRNdt,1
201913,SRNtm,2
201913,SSTeg,11
201913,SSTrg,17
201913,SSTsg,46
201913,SSTwa,43
201913,SSTwh,1
201913,STGcu,11
201913,STOsc,14
201913,STOsd,18
201913,STOsi,62
201913,STOsj,7
201913,STVdi,35
201913,TADrf,62
201913,TADro,3
201913,TAOco,22
201913,TAOcs,9
201913,TAOcv,8
201913,TAOcx,32
201913,TAOnc,1
201913,TAQhy,8
201913,TBCbc,102
201913,TBEbc,108
201913,TBTcv,2
201913,TFKcu,27
201913,TFKnc,96
201913,TFRnc,27
201913,TGRcb,25
201913,TGRch,8
201913,TGRcj,17
201913,TGRcm,2
201913,TGRcu,42
201913,TGRcx,27
201913,TGRcy,11
201913,TGRnb,2
201913,TGRnx,4
201913,TGRwb,10
201913,TGRwe,76
201913,TGRwp,33
201913,TIFyy,7
201913,TIMim,8
201913,TMCcf,3
201913,TMCcv,32
201913,TOHdx,1
201913,TSPcv,9
201913,TVOcu,12
201913,TVOon,16
201913,UDCce,21
201913,UDCcu,180
201913,UDCde,1
201913,UDCdx,19
201913,UDLdm,759
201913,UDLdx,23
201913,UDNtm,5
201913,UFRds,14
201913,USTnc,1
201913,UVSnc,5
201913,VFAdi,89
201913,VFCca,177
201913,VFGtw,34
201913,VFMcm,47
201913,VFNdi,1
201913,VFOcm,6
201913,VFOdi,75
201913,VFOee,12
201913,VFPdi,10
201913,VFRcw,11
201913,VIBcu,2
201913,VIMhc,28
201913,WCFcu,15
201913,WDPid,34
201913,WDPpn,22
201913,WGTcx,14
201913,WPCst,24
201913,WRCcr,73
201913,WROrg,47
201913,WRScg,2
201913,WRScu,6
201913,WRSos,16
201913,WRSrg,28
201913,WRTrg,6
201913,WRXrg,1
201913,XCLcl,29
201913,XCLcr,3
201913,XCLcu,60
201913,XCTnc,3
201913,XDKnm,21
201913,XDKob,7
201913,XDKtb,18
201913,XIMii,7
201913,XMEdm,26
201913,XMTcu,4
201913,XTAdi,41
201913,Z-EXCLUDE,2
201913,ZDBcu,5
201913,ZDFnc,5
201914,ALEcu,12
201914,ANTde,21
201914,ANTrv,10
201914,AVDcu,1
201914,AVDdi,25
201914,AVDiw,3
201914,AVXdb,54
201914,AYEli,1
201914,AYTli,7
201914,BCLcu,20
201914,BCLnc,5
201914,BECcu,2
201914,BETcu,4
201914,BETms,1
201914,BETnc,5
201914,BNDcv,4
201914,BPDdm,44
201914,BPDdx,27
201914,BPKdu,7
201914,BPQdx,13
201914,CARch,19
201914,CARco,19
201914,CARcu,1
201914,CATcs,53
201914,CATcv,10
201914,CATws,2
201914,CBFaa,14
201914,CBPct,2
201914,CDKcu,18
201914,CDKli,35
201914,CDMcn,4
201914,CDOck,26
201914,CDOco,21
201914,CDOcu,12
201914,CDOnc,1
201914,CDTco,12
201914,CDTlb,4
201914,CDTlo,13
201914,CDTnc,30
201914,CDTsc,7
201914,CDTsp,33
201914,CFScf,4
201914,CFScw,1
201914,CSBca,114
201914,CSBcd,83
201914,CSBcp,19
201914,CSBcz,22
201914,CTIcu,44
201914,CTIcw,50
201914,CVDcc,47
201914,CVDco,57
201914,CVDcs,26
201914,CVDgc,56
201914,CVDnl,11
201914,CVDnn,15
201914,CVDph,15
201914,CVDxi,43
201914,DEAnc,12
201914,DEAnf,12
201914,DEAns,18
201914,DFWci,175
201914,DFWni,101
201914,DMTcu,25
201914,DMTnc,7
201914,DORcu,59
201914,DORdm,209
201914,DRTcb,9
201914,DRTcu,8
201914,DRTnb,8
201914,DRTnc,32
201914,DVDco,20
201914,DVDcr,29
201914,DVDnl,21
201914,DVDnn,21
201914,DVDxi,2
201914,DWXaa,13
201914,EDTdc,2
201914,EDTdt,6
201914,EDTfg,1
201914,EDTns,5
201914,EPNcr,48
201914,EPNct,115
201914,EPNhx,55
201914,EPNti,23
201914,ESTsz,3
201914,ESTwa,11
201914,ESTwc,19
201914,EVAbe,1
201914,FDAca,20
201914,FDAda,35
201914,FDBcu,3
201914,FDBdm,2
201914,FDBdt,14
201914,FDBdx,17
201914,FDHdm,20
201914,FDKcu,20
201914,FLOnc,1
201914,FLOng,30
201914,FLOnu,3
201914,FOXcu,76
201914,FOXdi,83
201914,GNTbb,2
201914,GRXde,2
201914,GSTwa,46
201914,GTAbe,42
201914,GTAcv,39
201914,GTOcb,20
201914,GTOcu,8
201914,GTOtm,25
201914,GTOtr,3
201914,GTOvn,3
201914,GTOvs,5
201914,GTOvt,5
201914,GTRcm,1
201914,GTThm,8
201914,GTTts,12
201914,GTTvg,6
201914,GTTvj,1
201914,GTTvm,5
201914,GTTvs,16
201914,GTXde,35
201914,HDRcu,5
201914,HDRdi,3
201914,HFRds,1
201914,HINcl,21
201914,HINcu,13
201914,HINde,20
201914,HINdl,10
201914,HMEcm,5
201914,HMEct,51
201914,HMEcu,4
201914,HMEcx,1
201914,HRBcs,5
201914,HRBcu,2
201914,HTAdi,4
201914,HTPsa,49
201914,HWPst,17
201914,ICEcp,1
201914,ICEct,1
201914,ICEfn,51
201914,ICEmt,27
201914,ICEne,51
201914,ICEpy,23
201914,ICEtn,3
201914,JGRwe,59
201914,JGRwx,14
201914,KSTwa,11
201914,LATne,38
201914,LKLcu,26
201914,LSAcp,41
201914,LSAcs,90
201914,LSAcu,88
201914,LSAin,36
201914,LSAnc,42
201914,LSAnp,102
201914,LSAws,50
201914,LSBcp,27
201914,LSBnc,67
201914,LSBnp,186
201914,LVFdi,8
201914,MBDcv,4
201914,MIKab,5
201914,MIKcb,1
201914,MIRlb,10
201914,MTKcu,32
201914,NCDnc,7
201914,NDEcv,3
201914,NMTnc,243
201914,NSTcp,14
201914,NSTpn,21
201914,NSTwa,62
201914,NSTwn,41
201914,NSTwp,27
201914,ODEcv,2
201914,OMAcu,1
201914,OMAsc,6
201914,OMBcs,15
201914,OMBct,10
201914,OMBcu,7
201914,OMBli,66
201914,OMBns,43
201914,OMDli,14
201914,OMDns,37
201914,OMEcs,7
201914,OMEcu,11
201914,OMEli,10
201914,OMEns,5
201914,OMGnw,9
201914,ONTxx,45
201914,ORLct,17
201914,ORLcw,17
201914,ORLcx,6
201914,ORLdt,71
201914,ORLdx,10
201914,OVZcu,4
201914,OVZdm,3
201914,OXScb,25
201914,OXSch,22
201914,OXScl,43
201914,OXScn,47
201914,OXScv,24
201914,OXTcp,6
201914,OXTcr,7
201914,OXTon,21
201914,OXTrk,1
201914,PALcu,11
201914,PALnc,7
201914,PATbe,23
201914,PATne,5
201914,PATrt,27
201914,PATxt,28
201914,PBDct,16
201914,PCDcp,27
201914,PHXen,2
201914,PIAim,13
201914,PLBab,3
201914,PLBcv,5
201914,PLBhv,9
201914,PLBng,13
201914,PLEcg,17
201914,PLEng,23
201914,PLHcn,26
201914,PLHcx,49
201914,PLHnc,13
201914,PLIec,13
201914,PLIgl,18
201914,PLIhm,41
201914,PLIht,5
201914,PLImd,53
201914,PLIop,120
201914,PLIpg,53
201914,PLIps,27
201914,PLIsw,26
201914,PLItl,6
201914,PLIvg,6
201914,PLIyz,3
201914,PLMbd,10
201914,PLMbm,4
201914,PLMce,2
201914,PLMct,8
201914,PLMcv,76
201914,PLMcz,20
201914,PLMgl,9
201914,PLMhp,8
201914,PLMmh,6
201914,PLMnv,3
201914,PLMnx,30
201914,PLMny,57
201914,PLMps,7
201914,PLMtl,2
201914,PLMwd,11
201914,PMMba,13
201914,PMMca,1
201914,PMMha,5
201914,PMMsa,10
201914,PREet,7
201914,PREnc,21
201914,PRTcb,28
201914,PRTcu,7
201914,PRTnb,16
201914,PRTnc,10
201914,PRTnd,24
201914,QAMdm,1
201914,QEKdm,2
201914,QNTcu,13
201914,QSAct,1
201914,QSAdt,15
201914,QSBdt,2
201914,RCLcr,24
201914,RCLcu,27
201914,RCLde,50
201914,RCLrg,8
201914,RDLcd,1
201914,RDLcy,6
201914,REKmk,4
201914,REXbl,25
201914,REXcd,17
201914,REXcl,26
201914,REXcu,39
201914,REXde,78
201914,REXdl,28
201914,REXml,1
201914,REXtl,20
201914,REXxl,6
201914,REXxx,33
201914,RIAli,5
201914,RIObg,11
201914,RIOcx,2
201914,RIOht,5
201914,RIOnc,37
201914,RIOnt,33
201914,RIOtn,25
201914,RMTaa,35
201914,ROXoo,22
201914,RVIox,16
201914,RVIrt,4
201914,RVIst,25
201914,RVNsp,15
201914,SARli,34
201914,SASli,143
201914,SATaa,5
201914,SATnn,6
201914,SATpp,15
201914,SATtt,7
201914,SAUli,29
201914,SAVli,14
201914,SAXcu,67
201914,SAXli,13
201914,SAYli,24
201914,SBHcu,13
201914,SCCli,10
201914,SCDli,3
201914,SEAcv,4
201914,SENdi,65
201914,SKIdi,56
201914,SMTcu,2
201914,SNEcu,14
201914,SNElg,2
201914,SNEli,20
201914,SNQli,6
201914,SNUli,31
201914,SNVli,35
201914,SNYli,40
201914,SNYlr,57
201914,SPAdi,50
201914,SPBdi,35
201914,SPKnc,5
201914,SPNdf,98
201914,SPQdi,30
201914,SPQrs,13
201914,SPUtf,29
201914,SPUtn,16
201914,SPUtr,3
201914,SPUtw,9
201914,SRCdm,115
201914,SRCnc,10
201914,SRHdm,3
201914,SRKcu,30
201914,SRKcx,62
201914,SRKdm,50
